"id";"nome";"uf"
"560";"MARAJA DO SENA";"MA"
"992";"MARANGUAPE";"CE"
"561";"MARANHAOZINHO";"MA"
"219";"MARAPANIM";"PA"
"3582";"MARAPOAMA";"SP"
"4821";"MARATA";"RS"
"3133";"MARATAIZES";"ES"
"4822";"MARAU";"RS"
"2069";"MARAU";"BA"
"4458";"MARAVILHA";"SC"
"1694";"MARAVILHA";"AL"
"2694";"MARAVILHAS";"MG"
"1350";"MARCACAO";"PB"
"5198";"MARCELANDIA";"MT"
"4823";"MARCELINO RAMOS";"RS"
"1151";"MARCELINO VIEIRA";"RN"
"2070";"MARCIONILIO SOUZA";"BA"
"993";"MARCO";"CE"
"788";"MARCOLANDIA";"PI"
"789";"MARCOS PARENTE";"PI"
"4105";"MARECHAL CANDIDO RONDON";"PR"
"1695";"MARECHAL DEODORO";"AL"
"3134";"MARECHAL FLORIANO";"ES"
"64";"MARECHAL THAUMATURGO";"AC"
"4459";"MAREMA";"SC"
"1351";"MARI";"PB"
"2696";"MARIA DA FE";"MG"
"4106";"MARIA HELENA";"PR"
"4107";"MARIALVA";"PR"
"2697";"MARIANA";"MG"
"4824";"MARIANA PIMENTEL";"RS"
"4825";"MARIANO MORO";"RS"
"382";"MARIANOPOLIS DO TOCANTINS";"TO"
"3583";"MARIAPOLIS";"SP"
"1696";"MARIBONDO";"AL"
"3207";"MARICA";"RJ"
"2698";"MARILAC";"MG"
"3135";"MARILANDIA";"ES"
"4108";"MARILANDIA DO SUL";"PR"
"4109";"MARILENA";"PR"
"3584";"MARILIA";"SP"
"4110";"MARILUZ";"PR"
"4111";"MARINGA";"PR"
"3585";"MARINOPOLIS";"SP"
"2699";"MARIO CAMPOS";"MG"
"4112";"MARIOPOLIS";"PR"
"4113";"MARIPA";"PR"
"2700";"MARIPA DE MINAS";"MG"
"220";"MARITUBA";"PA"
"1352";"MARIZOPOLIS";"PB"
"2701";"MARLIERIA";"MG"
"4114";"MARMELEIRO";"PR"
"2702";"MARMELOPOLIS";"MG"
"4826";"MARQUES DE SOUZA";"RS"
"4115";"MARQUINHO";"PR"
"2703";"MARTINHO CAMPOS";"MG"
"994";"MARTINOPOLE";"CE"
"3586";"MARTINOPOLIS";"SP"
"1152";"MARTINS";"RN"
"2704";"MARTINS SOARES";"MG"
"1784";"MARUIM";"SE"
"4116";"MARUMBI";"PR"
"5399";"MARZAGAO";"GO"
"2071";"MASCOTE";"BA"
"995";"MASSAPE";"CE"
"790";"MASSAPE DO PIAUI";"PI"
"4460";"MASSARANDUBA";"SC"
"1353";"MASSARANDUBA";"PB"
"4827";"MATA";"RS"
"2072";"MATA DE SAO JOAO";"BA"
"1698";"MATA GRANDE";"AL"
"562";"MATA ROMA";"MA"
"2705";"MATA VERDE";"MG"
"3587";"MATAO";"SP"
"1354";"MATARACA";"PB"
"383";"MATEIROS";"TO"
"4117";"MATELANDIA";"PR"
"2706";"MATERLANDIA";"MG"
"2707";"MATEUS LEME";"MG"
"3082";"MATHIAS LOBATO";"MG"
"2708";"MATIAS BARBOSA";"MG"
"2709";"MATIAS CARDOSO";"MG"
"791";"MATIAS OLIMPIO";"PI"
"2073";"MATINA";"BA"
"563";"MATINHA";"MA"
"1355";"MATINHAS";"PB"
"4118";"MATINHOS";"PR"
"2710";"MATIPO";"MG"
"4828";"MATO CASTELHANO";"RS"
"1356";"MATO GROSSO";"PB"
"4829";"MATO LEITAO";"RS"
"4119";"MATO RICO";"PR"
"2711";"MATO VERDE";"MG"
"564";"MATOES";"MA"
"565";"MATOES DO NORTE";"MA"
"4461";"MATOS COSTA";"SC"
"2712";"MATOZINHOS";"MG"
"5400";"MATRINCHA";"GO"
"1699";"MATRIZ DE CAMARAGIBE";"AL"
"5199";"MATUPA";"MT"
"1357";"MATUREIA";"PB"
"2713";"MATUTINA";"MG"
"3588";"MAUA";"SP"
"4120";"MAUA DA SERRA";"PR"
"115";"MAUES";"AM"
"5401";"MAURILANDIA";"GO"
"384";"MAURILANDIA DO TOCANTINS";"TO"
"996";"MAURITI";"CE"
"1153";"MAXARANGUAPE";"RN"
"4830";"MAXIMILIANO DE ALMEIDA";"RS"
"304";"MAZAGAO";"AP"
"2714";"MEDEIROS";"MG"
"2074";"MEDEIROS NETO";"BA"
"4121";"MEDIANEIRA";"PR"
"221";"MEDICILANDIA";"PA"
"2715";"MEDINA";"MG"
"4462";"MELEIRO";"SC"
"222";"MELGACO";"PA"
"3208";"MENDES";"RJ"
"2716";"MENDES PIMENTEL";"MG"
"3589";"MENDONCA";"SP"
"4122";"MERCEDES";"PR"
"2717";"MERCES";"MG"
"3590";"MERIDIANO";"SP"
"997";"MERUOCA";"CE"
"3591";"MESOPOLIS";"SP"
"2718";"MESQUITA";"MG"
"1700";"MESSIAS";"AL"
"1154";"MESSIAS TARGINO";"RN"
"792";"MIGUEL ALVES";"PI"
"2075";"MIGUEL CALMON";"BA"
"793";"MIGUEL LEAO";"PI"
"3209";"MIGUEL PEREIRA";"RJ"
"3592";"MIGUELOPOLIS";"SP"
"2076";"MILAGRES";"BA"
"998";"MILAGRES";"CE"
"566";"MILAGRES DO MARANHAO";"MA"
"999";"MILHA";"CE"
"794";"MILTON BRANDAO";"PI"
"5402";"MIMOSO DE GOIAS";"GO"
"3136";"MIMOSO DO SUL";"ES"
"5403";"MINACU";"GO"
"1701";"MINADOR DO NEGRAO";"AL"
"4831";"MINAS DO LEAO";"RS"
"2719";"MINAS NOVAS";"MG"
"2720";"MINDURI";"MG"
"5404";"MINEIROS";"GO"
"3593";"MINEIROS DO TIETE";"SP"
"38";"MINISTRO ANDREAZZA";"RO"
"3595";"MIRA ESTRELA";"SP"
"2721";"MIRABELA";"MG"
"3594";"MIRACATU";"SP"
"3210";"MIRACEMA";"RJ"
"385";"MIRACEMA DO TOCANTINS";"TO"
"4123";"MIRADOR";"PR"
"567";"MIRADOR";"MA"
"2722";"MIRADOURO";"MG"
"4832";"MIRAGUAI";"RS"
"2723";"MIRAI";"MG"
"1000";"MIRAIMA";"CE"
"5111";"MIRANDA";"MS"
"568";"MIRANDA DO NORTE";"MA"
"1568";"MIRANDIBA";"PE"
"3596";"MIRANDOPOLIS";"SP"
"2077";"MIRANGABA";"BA"
"386";"MIRANORTE";"TO"
"2078";"MIRANTE";"BA"
"39";"MIRANTE DA SERRA";"RO"
"3597";"MIRANTE DO PARANAPANEMA";"SP"
"4124";"MIRASELVA";"PR"
"3598";"MIRASSOL";"SP"
"5200";"MIRASSOL D'OESTE";"MT"
"3599";"MIRASSOLANDIA";"SP"
"2724";"MIRAVANIA";"MG"
"4463";"MIRIM DOCE";"SC"
"569";"MIRINZAL";"MA"
"4125";"MISSAL";"PR"
"1001";"MISSAO VELHA";"CE"
"223";"MOCAJUBA";"PA"
"3600";"MOCOCA";"SP"
"4464";"MODELO";"SC"
"2725";"MOEDA";"MG"
"2726";"MOEMA";"MG"
"1358";"MOGEIRO";"PB"
"5405";"MOIPORA";"GO"
"1785";"MOITA BONITA";"SE"
"3601";"MOJI DAS CRUZES";"SP"
"3602";"MOJI-GUACU";"SP"
"3603";"MOJI-MIRIM";"SP"
"224";"MOJU";"PA"
"1002";"MOMBACA";"CE"
"3604";"MOMBUCA";"SP"
"570";"MONCAO";"MA"
"3605";"MONCOES";"SP"
"4465";"MONDAI";"SC"
"3606";"MONGAGUA";"SP"
"2727";"MONJOLOS";"MG"
"795";"MONSENHOR GIL";"PI"
"796";"MONSENHOR HIPOLITO";"PI"
"2728";"MONSENHOR PAULO";"MG"
"1003";"MONSENHOR TABOSA";"CE"
"1359";"MONTADAS";"PB"
"2729";"MONTALVANIA";"MG"
"3137";"MONTANHA";"ES"
"1155";"MONTANHAS";"RN"
"4833";"MONTAURI";"RS"
"1156";"MONTE ALEGRE";"RN"
"225";"MONTE ALEGRE";"PA"
"5406";"MONTE ALEGRE DE GOIAS";"GO"
"2730";"MONTE ALEGRE DE MINAS";"MG"
"1786";"MONTE ALEGRE DE SERGIPE";"SE"
"797";"MONTE ALEGRE DO PIAUI";"PI"
"3607";"MONTE ALEGRE DO SUL";"SP"
"4834";"MONTE ALEGRE DOS CAMPOS";"RS"
"3608";"MONTE ALTO";"SP"
"3609";"MONTE APRAZIVEL";"SP"
"2731";"MONTE AZUL";"MG"
"3610";"MONTE AZUL PAULISTA";"SP"
"2732";"MONTE BELO";"MG"
"4835";"MONTE BELO DO SUL";"RS"
"4466";"MONTE CARLO";"SC"
"2733";"MONTE CARMELO";"MG"
"4467";"MONTE CASTELO";"SC"
"3611";"MONTE CASTELO";"SP"
"1157";"MONTE DAS GAMELEIRAS";"RN"
"387";"MONTE DO CARMO";"TO"
"2734";"MONTE FORMOSO";"MG"
"1360";"MONTE HOREBE";"PB"
"3613";"MONTE MOR";"SP"
"40";"MONTE NEGRO";"RO"
"2079";"MONTE SANTO";"BA"
"2735";"MONTE SANTO DE MINAS";"MG"
"388";"MONTE SANTO DO TOCANTINS";"TO"
"2737";"MONTE SIAO";"MG"
"1361";"MONTEIRO";"PB"
"3612";"MONTEIRO LOBATO";"SP"
"1702";"MONTEIROPOLIS";"AL"
"4836";"MONTENEGRO";"RS"
"571";"MONTES ALTOS";"MA"
"2736";"MONTES CLAROS";"MG"
"5407";"MONTES CLAROS DE GOIAS";"GO"
"2738";"MONTEZUMA";"MG"
"5408";"MONTIVIDIU";"GO"
"5409";"MONTIVIDIU DO NORTE";"GO"
"1004";"MORADA NOVA";"CE"
"2739";"MORADA NOVA DE MINAS";"MG"
"1005";"MORAUJO";"CE"
"1622";"MOREILANDIA";"PE"
"4126";"MOREIRA SALES";"PR"
"1569";"MORENO";"PE"
"4837";"MORMACO";"RS"
"2080";"MORPARA";"BA"
"4127";"MORRETES";"PR"
"1006";"MORRINHOS";"CE"
"5410";"MORRINHOS";"GO"
"4838";"MORRINHOS DO SUL";"RS"
"3614";"MORRO AGUDO";"SP"
"5411";"MORRO AGUDO DE GOIAS";"GO"
"798";"MORRO CABECA NO TEMPO";"PI"
"4468";"MORRO DA FUMACA";"SC"
"2740";"MORRO DA GARCA";"MG"
"2081";"MORRO DO CHAPEU";"BA"
"799";"MORRO DO CHAPEU DO PIAUI";"PI"
"2741";"MORRO DO PILAR";"MG"
"4469";"MORRO GRANDE";"SC"
"4839";"MORRO REDONDO";"RS"
"4840";"MORRO REUTER";"RS"
"572";"MORROS";"MA"
"2082";"MORTUGABA";"BA"
"3615";"MORUNGABA";"SP"
"389";"MOSQUITO";"TO"
"5412";"MOSSAMEDES";"GO"
"1158";"MOSSORO";"RN"
"4841";"MOSTARDAS";"RS"
"3616";"MOTUCA";"SP"
"5413";"MOZARLANDIA";"GO"
"226";"MUANA";"PA"
"145";"MUCAJAI";"RR"
"1007";"MUCAMBO";"CE"
"2083";"MUCUGE";"BA"
"4842";"MUCUM";"RS"
"2084";"MUCURI";"BA"
"3138";"MUCURICI";"ES"
"4843";"MUITOS CAPOES";"RS"
"4844";"MULITERNO";"RS"
"1362";"MULUNGU";"PB"
"1008";"MULUNGU";"CE"
"2085";"MULUNGU DO MORRO";"BA"
"5414";"MUNDO NOVO";"GO"
"5112";"MUNDO NOVO";"MS"
"2086";"MUNDO NOVO";"BA"
"2742";"MUNHOZ";"MG"
"4128";"MUNHOZ DE MELO";"PR"
"2087";"MUNIZ FERREIRA";"BA"
"3139";"MUNIZ FREIRE";"ES"
"2088";"MUQUEM DE SAO FRANCISCO";"BA"
"3140";"MUQUI";"ES"
"2743";"MURIAE";"MG"
"1787";"MURIBECA";"SE"
"1703";"MURICI";"AL"
"800";"MURICI DOS PORTELAS";"PI"
"390";"MURICILANDIA";"TO"
"2089";"MURITIBA";"BA"
"3617";"MURUTINGA DO SUL";"SP"
"2090";"MUTUIPE";"BA"
"2744";"MUTUM";"MG"
"5415";"MUTUNOPOLIS";"GO"
"2745";"MUZAMBINHO";"MG"
"2746";"NACIP RAYDAN";"MG"
"3618";"NANTES";"SP"
"2747";"NANUQUE";"MG"
"4845";"NAO-ME-TOQUE";"RS"
"2748";"NAQUE";"MG"
"3619";"NARANDIBA";"SP"
"1159";"NATAL";"RN"
"2749";"NATALANDIA";"MG"
"2750";"NATERCIA";"MG"
"391";"NATIVIDADE";"TO"
"3211";"NATIVIDADE";"RJ"
"3620";"NATIVIDADE DA SERRA";"SP"
"1363";"NATUBA";"PB"
"4470";"NAVEGANTES";"SC"
"5113";"NAVIRAI";"MS"
"392";"NAZARE";"TO"
"2091";"NAZARE";"BA"
"1570";"NAZARE DA MATA";"PE"
"801";"NAZARE DO PIAUI";"PI"
"3621";"NAZARE PAULISTA";"SP"
"2751";"NAZARENO";"MG"
"1364";"NAZAREZINHO";"PB"
"5416";"NAZARIO";"GO"
"1788";"NEOPOLIS";"SE"
"2752";"NEPOMUCENO";"MG"
"5417";"NEROPOLIS";"GO"
"3622";"NEVES PAULISTA";"SP"
"116";"NHAMUNDA";"AM"
"3623";"NHANDEARA";"SP"
"4846";"NICOLAU VERGUEIRO";"RS"
"2092";"NILO PECANHA";"BA"
"3212";"NILOPOLIS";"RJ"
"573";"NINA RODRIGUES";"MA"
"2753";"NINHEIRA";"MG"
"5114";"NIOAQUE";"MS"
"3624";"NIPOA";"SP"
"5418";"NIQUELANDIA";"GO"
"1160";"NISIA FLORESTA";"RN"
"3213";"NITEROI";"RJ"
"5201";"NOBRES";"MT"
"4847";"NONOAI";"RS"
"2093";"NORDESTINA";"BA"
"146";"NORMANDIA";"RR"
"5202";"NORTELANDIA";"MT"
"1789";"NOSSA SENHORA APARECIDA";"SE"
"1790";"NOSSA SENHORA DA GLORIA";"SE"
"1791";"NOSSA SENHORA DAS DORES";"SE"
"4129";"NOSSA SENHORA DAS GRACAS";"PR"
"1792";"NOSSA SENHORA DE LOURDES";"SE"
"802";"NOSSA SENHORA DE NAZARE";"PI"
"5203";"NOSSA SENHORA DO LIVRAMEN";"MT"
"1793";"NOSSA SENHORA DO SOCORRO";"SE"
"803";"NOSSA SENHORA DOS REMEDIO";"PI"
"3625";"NOVA ALIANCA";"SP"
"4130";"NOVA ALIANCA DO IVAI";"PR"
"4848";"NOVA ALVORADA";"RS"
"5115";"NOVA ALVORADA DO SUL";"MS"
"5419";"NOVA AMERICA";"GO"
"4131";"NOVA AMERICA DA COLINA";"PR"
"5116";"NOVA ANDRADINA";"MS"
"4849";"NOVA ARACA";"RS"
"4132";"NOVA AURORA";"PR"
"5420";"NOVA AURORA";"GO"
"5204";"NOVA BANDEIRANTES";"MT"
"4850";"NOVA BASSANO";"RS"
"2754";"NOVA BELEM";"MG"
"4851";"NOVA BOA VISTA";"RS"
"5206";"NOVA BRASILANDIA";"MT"
"14";"NOVA BRASILANDIA D'OESTE";"RO"
"4852";"NOVA BRESCIA";"RS"
"3626";"NOVA CAMPINA";"SP"
"2094";"NOVA CANAA";"BA"
"5207";"NOVA CANAA DO NORTE";"MT"
"3627";"NOVA CANAA PAULISTA";"SP"
"4853";"NOVA CANDELARIA";"RS"
"4133";"NOVA CANTU";"PR"
"3628";"NOVA CASTILHO";"SP"
"574";"NOVA COLINAS";"MA"
"5421";"NOVA CRIXAS";"GO"
"1161";"NOVA CRUZ";"RN"
"2755";"NOVA ERA";"MG"
"4471";"NOVA ERECHIM";"SC"
"4134";"NOVA ESPERANCA";"PR"
"227";"NOVA ESPERANCA DO PIRIA";"PA"
"4135";"NOVA ESPERANCA DO SUDOEST";"PR"
"4854";"NOVA ESPERANCA DO SUL";"RS"
"3629";"NOVA EUROPA";"SP"
"2095";"NOVA FATIMA";"BA"
"4136";"NOVA FATIMA";"PR"
"1365";"NOVA FLORESTA";"PB"
"3214";"NOVA FRIBURGO";"RJ"
"5422";"NOVA GLORIA";"GO"
"3630";"NOVA GRANADA";"SP"
"5261";"NOVA GUARITA";"MT"
"3631";"NOVA GUATAPORANGA";"SP"
"4855";"NOVA HARTZ";"RS"
"2096";"NOVA IBIA";"BA"
"3215";"NOVA IGUACU";"RJ"
"5423";"NOVA IGUACU DE GOIAS";"GO"
"3632";"NOVA INDEPENDENCIA";"SP"
"575";"NOVA IORQUE";"MA"
"228";"NOVA IPIXUNA";"PA"
"4472";"NOVA ITABERABA";"SC"
"2097";"NOVA ITARANA";"BA"
"5205";"NOVA LACERDA";"MT"
"4137";"NOVA LARANJEIRAS";"PR"
"2756";"NOVA LIMA";"MG"
"4138";"NOVA LONDRINA";"PR"
"3634";"NOVA LUZITANIA";"SP"
"24";"NOVA MAMORE";"RO"
"5262";"NOVA MARILANDIA";"MT"
"5263";"NOVA MARINGA";"MT"
"2757";"NOVA MODICA";"MG"
"5264";"NOVA MONTE VERDE";"MT"
"5208";"NOVA MUTUM";"MT"
"3635";"NOVA ODESSA";"SP"
"4139";"NOVA OLIMPIA";"PR"
"5209";"NOVA OLIMPIA";"MT"
"1009";"NOVA OLINDA";"CE"
"1366";"NOVA OLINDA";"PB"
"393";"NOVA OLINDA";"TO"
"576";"NOVA OLINDA DO MARANHAO";"MA"
"117";"NOVA OLINDA DO NORTE";"AM"
"4856";"NOVA PADUA";"RS"
"4857";"NOVA PALMA";"RS"
"1367";"NOVA PALMEIRA";"PB"
"4858";"NOVA PETROPOLIS";"RS"
"2758";"NOVA PONTE";"MG"
"2759";"NOVA PORTEIRINHA";"MG"
"4859";"NOVA PRATA";"RS"
"4142";"NOVA PRATA DO IGUACU";"PR"
"4860";"NOVA RAMADA";"RS"
"2098";"NOVA REDENCAO";"BA"
"2760";"NOVA RESENDE";"MG"
"5424";"NOVA ROMA";"GO"
"4861";"NOVA ROMA DO SUL";"RS"
"394";"NOVA ROSALANDIA";"TO"
"1010";"NOVA RUSSAS";"CE"
"4140";"NOVA SANTA BARBARA";"PR"
"4862";"NOVA SANTA RITA";"RS"
"4141";"NOVA SANTA ROSA";"PR"
"2761";"NOVA SERRANA";"MG"
"2099";"NOVA SOURE";"BA"
"4143";"NOVA TEBAS";"PR"
"229";"NOVA TIMBOTEUA";"PA"
"4473";"NOVA TRENTO";"SC"
"5210";"NOVA UBIRATA";"MT"
"41";"NOVA UNIAO";"RO"
"2654";"NOVA UNIAO";"MG"
"3141";"NOVA VENECIA";"ES"
"5425";"NOVA VENEZA";"GO"
"4474";"NOVA VENEZA";"SC"
"2100";"NOVA VICOSA";"BA"
"5211";"NOVA XAVANTINA";"MT"
"3633";"NOVAIS";"SP"
"395";"NOVO ACORDO";"TO"
"118";"NOVO AIRAO";"AM"
"396";"NOVO ALEGRE";"TO"
"119";"NOVO ARIPUANA";"AM"
"4867";"NOVO BARREIRO";"RS"
"5426";"NOVO BRASIL";"GO"
"4863";"NOVO CABRAIS";"RS"
"2762";"NOVO CRUZEIRO";"MG"
"5427";"NOVO GAMA";"GO"
"4864";"NOVO HAMBURGO";"RS"
"4475";"NOVO HORIZONTE";"SC"
"3636";"NOVO HORIZONTE";"SP"
"2101";"NOVO HORIZONTE";"BA"
"5213";"NOVO HORIZONTE DO NORTE";"MT"
"29";"NOVO HORIZONTE DO OESTE";"RO"
"5117";"NOVO HORIZONTE DO SUL";"MS"
"4144";"NOVO ITACOLOMI";"PR"
"397";"NOVO JARDIM";"TO"
"1704";"NOVO LINO";"AL"
"4865";"NOVO MACHADO";"RS"
"5212";"NOVO MUNDO";"MT"
"1011";"NOVO ORIENTE";"CE"
"2763";"NOVO ORIENTE DE MINAS";"MG"
"804";"NOVO ORIENTE DO PIAUI";"PI"
"5428";"NOVO PLANALTO";"GO"
"230";"NOVO PROGRESSO";"PA"
"231";"NOVO REPARTIMENTO";"PA"
"805";"NOVO SANTO ANTONIO";"PI"
"5214";"NOVO SAO JOAQUIM";"MT"
"4866";"NOVO TIRADENTES";"RS"
"2102";"NOVO TRIUNFO";"BA"
"2764";"NOVORIZONTE";"MG"
"3637";"NUPORANGA";"SP"
"232";"OBIDOS";"PA"
"1012";"OCARA";"CE"
"3638";"OCAUCU";"SP"
"806";"OEIRAS";"PI"
"233";"OEIRAS DO PARA";"PA"
"305";"OIAPOQUE";"AP"
"2765";"OLARIA";"MG"
"3639";"OLEO";"SP"
"1368";"OLHO D'AGUA";"PB"
"577";"OLHO D'AGUA DAS CUNHAS";"MA"
"1705";"OLHO D'AGUA DAS FLORES";"AL"
"1706";"OLHO D'AGUA DO CASADO";"AL"
"807";"OLHO D'AGUA DO PIAUI";"PI"
"1707";"OLHO D'AGUA GRANDE";"AL"
"1162";"OLHO-D'AGUA DO BORGES";"RN"
"2766";"OLHOS-D'AGUA";"MG"
"3640";"OLIMPIA";"SP"
"2767";"OLIMPIO NORONHA";"MG"
"1571";"OLINDA";"PE"
"578";"OLINDA NOVA DO MARANHAO";"MA"
"2103";"OLINDINA";"BA"
"1369";"OLIVEDOS";"PB"
"2768";"OLIVEIRA";"MG"
"398";"OLIVEIRA DE FATIMA";"TO"
"2104";"OLIVEIRA DOS BREJINHOS";"BA"
"2769";"OLIVEIRA FORTES";"MG"
"1708";"OLIVENCA";"AL"
"2770";"ONCA DE PITANGUI";"MG"
"3641";"ONDA VERDE";"SP"
"2771";"ORATORIOS";"MG"
"3642";"ORIENTE";"SP"
"3643";"ORINDIUVA";"SP"
"234";"ORIXIMINA";"PA"
"2772";"ORIZANIA";"MG"
"5429";"ORIZONA";"GO"
"3644";"ORLANDIA";"SP"
"4476";"ORLEANS";"SC"
"1572";"OROBO";"PE"
"1573";"OROCO";"PE"
"1013";"OROS";"CE"
"4145";"ORTIGUEIRA";"PR"
"3645";"OSASCO";"SP"
"3646";"OSCAR BRESSANE";"SP"
"4868";"OSORIO";"RS"
"3647";"OSVALDO CRUZ";"SP"
"4477";"OTACILIO COSTA";"SC"
"235";"OUREM";"PA"
"2105";"OURICANGAS";"BA"
"1574";"OURICURI";"PE"
"236";"OURILANDIA DO NORTE";"PA"
"3648";"OURINHOS";"SP"
"4146";"OURIZONA";"PR"
"4478";"OURO";"SC"
"2773";"OURO BRANCO";"MG"
"1709";"OURO BRANCO";"AL"
"1163";"OURO BRANCO";"RN"
"2774";"OURO FINO";"MG"
"2775";"OURO PRETO";"MG"
"15";"OURO PRETO DO OESTE";"RO"
"1370";"OURO VELHO";"PB"
"4479";"OURO VERDE";"SC"
"3650";"OURO VERDE";"SP"
"5430";"OURO VERDE DE GOIAS";"GO"
"2776";"OURO VERDE DE MINAS";"MG"
"4147";"OURO VERDE DO OESTE";"PR"
"3649";"OUROESTE";"SP"
"2106";"OUROLANDIA";"BA"
"5431";"OUVIDOR";"GO"
"3651";"PACAEMBU";"SP"
"237";"PACAJA";"PA"
"1014";"PACAJUS";"CE"
"147";"PACARAIMA";"RR"
"1794";"PACATUBA";"SE"
"1015";"PACATUBA";"CE"
"579";"PACO DO LUMIAR";"MA"
"1016";"PACOTI";"CE"
"1017";"PACUJA";"CE"
"5432";"PADRE BERNARDO";"GO"
"2777";"PADRE CARVALHO";"MG"
"808";"PADRE MARCOS";"PI"
"2778";"PADRE PARAISO";"MG"
"809";"PAES LANDIM";"PI"
"2781";"PAI PEDRO";"MG"
"4480";"PAIAL";"SC"
"4148";"PAICANDU";"PR"
"4869";"PAIM FILHO";"RS"
"2779";"PAINEIRAS";"MG"
"4481";"PAINEL";"SC"
"2780";"PAINS";"MG"
"2782";"PAIVA";"MG"
"810";"PAJEU DO PIAUI";"PI"
"1710";"PALESTINA";"AL"
"3652";"PALESTINA";"SP"
"5433";"PALESTINA DE GOIAS";"GO"
"238";"PALESTINA DO PARA";"PA"
"1018";"PALHANO";"CE"
"4482";"PALHOCA";"SC"
"2783";"PALMA";"MG"
"4483";"PALMA SOLA";"SC"
"1019";"PALMACIA";"CE"
"1575";"PALMARES";"PE"
"4870";"PALMARES DO SUL";"RS"
"3653";"PALMARES PAULISTA";"SP"
"443";"PALMAS";"TO"
"4149";"PALMAS";"PR"
"2107";"PALMAS DE MONTE ALTO";"BA"
"4150";"PALMEIRA";"PR"
"4484";"PALMEIRA";"SC"
"3654";"PALMEIRA D'OESTE";"SP"
"4871";"PALMEIRA DAS MISSOES";"RS"
"811";"PALMEIRA DO PIAUI";"PI"
"1711";"PALMEIRA DOS INDIOS";"AL"
"812";"PALMEIRAIS";"PI"
"580";"PALMEIRANDIA";"MA"
"399";"PALMEIRANTE";"TO"
"2108";"PALMEIRAS";"BA"
"5434";"PALMEIRAS DE GOIAS";"GO"
"1576";"PALMEIRINA";"PE"
"400";"PALMEIROPOLIS";"TO"
"5435";"PALMELO";"GO"
"5436";"PALMINOPOLIS";"GO"
"3655";"PALMITAL";"SP"
"4151";"PALMITAL";"PR"
"4872";"PALMITINHO";"RS"
"4485";"PALMITOS";"SC"
"2784";"PALMOPOLIS";"MG"
"4152";"PALOTINA";"PR"
"5437";"PANAMA";"GO"
"4873";"PANAMBI";"RS"
"3142";"PANCAS";"ES"
"1577";"PANELAS";"PE"
"3656";"PANORAMA";"SP"
"4874";"PANTANO GRANDE";"RS"
"1712";"PAO DE ACUCAR";"AL"
"2785";"PAPAGAIOS";"MG"
"4486";"PAPANDUVA";"SC"
"813";"PAQUETA";"PI"
"2787";"PARA DE MINAS";"MG"
"3216";"PARACAMBI";"RJ"
"2786";"PARACATU";"MG"
"1020";"PARACURU";"CE"
"239";"PARAGOMINAS";"PA"
"2788";"PARAGUACU";"MG"
"3657";"PARAGUACU PAULISTA";"SP"
"4875";"PARAI";"RS"
"3217";"PARAIBA DO SUL";"RJ"
"581";"PARAIBANO";"MA"
"3658";"PARAIBUNA";"SP"
"1021";"PARAIPABA";"CE"
"3659";"PARAISO";"SP"
"4487";"PARAISO";"SC"
"4153";"PARAISO DO NORTE";"PR"
"4876";"PARAISO DO SUL";"RS"
"401";"PARAISO DO TOCANTINS";"TO"
"2789";"PARAISOPOLIS";"MG"
"1022";"PARAMBU";"CE"
"2109";"PARAMIRIM";"BA"
"1023";"PARAMOTI";"CE"
"1164";"PARANA";"RN"
"402";"PARANA";"TO"
"4154";"PARANACITY";"PR"
"4155";"PARANAGUA";"PR"
"5118";"PARANAIBA";"MS"
"5438";"PARANAIGUARA";"GO"
"5215";"PARANAITA";"MT"
"3660";"PARANAPANEMA";"SP"
"4156";"PARANAPOEMA";"PR"
"3661";"PARANAPUA";"SP"
"1578";"PARANATAMA";"PE"
"5216";"PARANATINGA";"MT"
"4157";"PARANAVAI";"PR"
"5119";"PARANHOS";"MS"
"2790";"PARAOPEBA";"MG"
"3662";"PARAPUA";"SP"
"1371";"PARARI";"PB"
"3218";"PARATI";"RJ"
"2110";"PARATINGA";"BA"
"1165";"PARAU";"RN"
"240";"PARAUAPEBAS";"PA"
"5439";"PARAUNA";"GO"
"1166";"PARAZINHO";"RN"
"3663";"PARDINHO";"SP"
"4877";"PARECI NOVO";"RS"
"42";"PARECIS";"RO"
"1167";"PARELHAS";"RN"
"1713";"PARICONHA";"AL"
"120";"PARINTINS";"AM"
"2111";"PARIPIRANGA";"BA"
"1714";"PARIPUEIRA";"AL"
"3664";"PARIQUERA-ACU";"SP"
"3665";"PARISI";"SP"
"814";"PARNAGUA";"PI"
"815";"PARNAIBA";"PI"
"1107";"PARNAMIRIM";"RN"
"1579";"PARNAMIRIM";"PE"
"582";"PARNARAMA";"MA"
"4878";"PAROBE";"RS"
"1169";"PASSA E FICA";"RN"
"2792";"PASSA QUATRO";"MG"
"4879";"PASSA SETE";"RS"
"2793";"PASSA TEMPO";"MG"
"2794";"PASSA VINTE";"MG"
"2791";"PASSABEM";"MG"
"1170";"PASSAGEM";"RN"
"1372";"PASSAGEM";"PB"
"583";"PASSAGEM FRANCA";"MA"
"816";"PASSAGEM FRANCA DO PIAUI";"PI"
"1580";"PASSIRA";"PE"
"1715";"PASSO DE CAMARAGIBE";"AL"
"4488";"PASSO DE TORRES";"SC"
"4880";"PASSO DO SOBRADO";"RS"
"4881";"PASSO FUNDO";"RS"
